#time magnitude filter
31.0 20.59 u
31.0 22.16 y
31.0 21.95 z
32.0 20.96 g
32.0 21.7 i
32.0 21.37 r
32.0 20.6 u
32.0 22.17 y
32.0 21.96 z
33.0 20.97 g
33.0 21.71 i
33.0 21.38 r
33.0 20.61 u
33.0 22.18 y
33.0 21.97 z
34.0 20.98 g
34.0 21.72 i
34.0 21.39 r
34.0 20.62 u
34.0 22.19 y
34.0 21.98 z
35.0 20.99 g
35.0 21.73 i
35.0 21.4 r
35.0 20.63 u
35.0 22.19 y
35.0 21.99 z
36.0 21.0 g
36.0 21.74 i
36.0 21.41 r
36.0 20.64 u
36.0 22.2 y
36.0 22.0 z
37.0 21.01 g
37.0 21.75 i
37.0 21.42 r
37.0 20.65 u
37.0 22.21 y
37.0 22.01 z
38.0 21.02 g
38.0 21.76 i
38.0 21.43 r
38.0 20.66 u
38.0 22.22 y
38.0 22.02 z
39.0 21.03 g
39.0 21.77 i
39.0 21.44 r
39.0 20.67 u
39.0 22.23 y
39.0 22.03 z
40.0 21.04 g
40.0 21.78 i
40.0 21.45 r
40.0 20.68 u
40.0 22.24 y
40.0 22.04 z
41.0 21.05 g
41.0 21.79 i
41.0 21.46 r
41.0 20.69 u
41.0 22.25 y
41.0 22.05 z
42.0 21.06 g
42.0 21.8 i
42.0 21.47 r
42.0 20.7 u
42.0 22.26 y
42.0 22.06 z
43.0 21.07 g
43.0 21.81 i
43.0 21.48 r
43.0 20.71 u
43.0 22.27 y
43.0 22.07 z
44.0 21.08 g
44.0 21.82 i
44.0 21.49 r
44.0 20.72 u
44.0 22.28 y
44.0 22.07 z
45.0 21.09 g
45.0 21.83 i
45.0 21.5 r
45.0 20.72 u
45.0 22.29 y
45.0 22.08 z
46.0 21.1 g
46.0 21.84 i
46.0 21.5 r
46.0 20.73 u
46.0 22.3 y
46.0 22.09 z
47.0 21.1 g
47.0 21.85 i
47.0 21.51 r
47.0 20.74 u
47.0 22.31 y
47.0 22.1 z
48.0 21.11 g
48.0 21.86 i
48.0 21.52 r
48.0 20.75 u
48.0 22.32 y
48.0 22.11 z
49.0 21.12 g
49.0 21.86 i
49.0 21.53 r
49.0 20.76 u
49.0 22.33 y
49.0 22.12 z
50.0 21.13 g
50.0 21.87 i
50.0 21.54 r
50.0 20.77 u
50.0 22.33 y
50.0 22.13 z
51.0 21.14 g
51.0 21.88 i
51.0 21.55 r
51.0 20.78 u
51.0 22.34 y
51.0 22.14 z
52.0 21.15 g
52.0 21.89 i
52.0 21.56 r
52.0 20.79 u
52.0 22.35 y
52.0 22.15 z
53.0 21.16 g
53.0 21.9 i
53.0 21.57 r
53.0 20.79 u
53.0 22.36 y
53.0 22.16 z
54.0 21.17 g
54.0 21.91 i
54.0 21.58 r
54.0 20.8 u
54.0 22.37 y
54.0 22.16 z
55.0 21.17 g
55.0 21.92 i
55.0 21.59 r
55.0 20.81 u
55.0 22.38 y
55.0 22.17 z
56.0 21.18 g
56.0 21.93 i
56.0 21.59 r
56.0 20.82 u
56.0 22.39 y
56.0 22.18 z
57.0 21.19 g
57.0 21.93 i
57.0 21.6 r
57.0 20.83 u
57.0 22.4 y
57.0 22.19 z
58.0 21.2 g
58.0 21.94 i
58.0 21.61 r
58.0 20.84 u
58.0 22.41 y
58.0 22.2 z
59.0 21.21 g
59.0 21.95 i
59.0 21.62 r
59.0 20.85 u
59.0 22.41 y
59.0 22.21 z
60.0 21.22 g
60.0 21.96 i
60.0 21.63 r
60.0 20.85 u
60.0 22.42 y
60.0 22.22 z
61.0 21.23 g
61.0 21.97 i
61.0 21.64 r
61.0 20.86 u
61.0 22.43 y
61.0 22.23 z
62.0 21.23 g
62.0 21.98 i
62.0 21.65 r
62.0 20.87 u
62.0 22.44 y
62.0 22.23 z
63.0 21.24 g
63.0 21.99 i
63.0 21.65 r
63.0 20.88 u
63.0 22.45 y
63.0 22.24 z
64.0 21.25 g
64.0 21.99 i
64.0 21.66 r
64.0 20.89 u
64.0 22.46 y
64.0 22.25 z
65.0 21.26 g
65.0 22.0 i
65.0 21.67 r
65.0 20.9 u
65.0 22.47 y
65.0 22.26 z
66.0 21.27 g
66.0 22.01 i
66.0 21.68 r
66.0 20.9 u
66.0 22.47 y
66.0 22.27 z
67.0 21.28 g
67.0 22.02 i
67.0 21.69 r
67.0 20.91 u
67.0 22.48 y
67.0 22.28 z
68.0 21.28 g
68.0 22.03 i
68.0 21.7 r
68.0 20.92 u
68.0 22.49 y
68.0 22.28 z
69.0 21.29 g
69.0 22.04 i
69.0 21.7 r
69.0 20.93 u
69.0 22.5 y
69.0 22.29 z
70.0 21.3 g
70.0 22.04 i
70.0 21.71 r
70.0 20.94 u
70.0 22.51 y
70.0 22.3 z
71.0 21.31 g
71.0 22.05 i
71.0 21.72 r
71.0 20.94 u
71.0 22.51 y
71.0 22.31 z
72.0 21.32 g
72.0 22.06 i
72.0 21.73 r
72.0 20.95 u
72.0 22.52 y
72.0 22.32 z
73.0 21.32 g
73.0 22.07 i
73.0 21.74 r
73.0 20.96 u
73.0 22.53 y
73.0 22.33 z
74.0 21.33 g
74.0 22.08 i
74.0 21.74 r
74.0 20.97 u
74.0 22.54 y
74.0 22.33 z
75.0 21.34 g
75.0 22.08 i
75.0 21.75 r
75.0 20.98 u
75.0 22.55 y
75.0 22.34 z
76.0 21.35 g
76.0 22.09 i
76.0 21.76 r
76.0 20.98 u
76.0 22.56 y
76.0 22.35 z
77.0 21.36 g
77.0 22.1 i
77.0 21.77 r
77.0 20.99 u
77.0 22.56 y
77.0 22.36 z
78.0 21.36 g
78.0 22.11 i
78.0 21.78 r
78.0 21.0 u
78.0 22.57 y
78.0 22.37 z
79.0 21.37 g
