#time magnitude filter
73.0 21.15 z
74.0 20.0 g
74.0 20.89 i
74.0 20.51 r
74.0 19.53 u
74.0 21.41 y
74.0 21.18 z
75.0 20.04 g
75.0 20.92 i
75.0 20.54 r
75.0 19.57 u
75.0 21.44 y
75.0 21.22 z
76.0 20.07 g
76.0 20.96 i
76.0 20.57 r
76.0 19.6 u
76.0 21.48 y
76.0 21.25 z
77.0 20.1 g
77.0 20.99 i
77.0 20.61 r
77.0 19.63 u
77.0 21.51 y
77.0 21.29 z
78.0 20.13 g
78.0 21.03 i
78.0 20.64 r
78.0 19.66 u
78.0 21.55 y
78.0 21.32 z
79.0 20.17 g
79.0 21.06 i
79.0 20.67 r
79.0 19.69 u
79.0 21.58 y
79.0 21.35 z
80.0 20.2 g
80.0 21.09 i
80.0 20.71 r
80.0 19.73 u
80.0 21.61 y
80.0 21.39 z
81.0 20.23 g
81.0 21.13 i
81.0 20.74 r
81.0 19.76 u
81.0 21.65 y
81.0 21.42 z
82.0 20.26 g
82.0 21.16 i
82.0 20.77 r
82.0 19.79 u
82.0 21.68 y
82.0 21.45 z
83.0 20.29 g
83.0 21.19 i
83.0 20.8 r
83.0 19.82 u
83.0 21.71 y
83.0 21.48 z
84.0 20.32 g
84.0 21.22 i
84.0 20.83 r
84.0 19.85 u
84.0 21.74 y
84.0 21.51 z
85.0 20.35 g
85.0 21.25 i
85.0 20.86 r
85.0 19.88 u
85.0 21.77 y
85.0 21.55 z
86.0 20.38 g
86.0 21.28 i
86.0 20.89 r
86.0 19.91 u
86.0 21.81 y
86.0 21.58 z
87.0 20.41 g
87.0 21.31 i
87.0 20.92 r
87.0 19.94 u
87.0 21.84 y
87.0 21.61 z
88.0 20.44 g
88.0 21.34 i
88.0 20.96 r
88.0 19.97 u
88.0 21.87 y
88.0 21.64 z
89.0 20.47 g
89.0 21.37 i
89.0 20.99 r
89.0 20.0 u
89.0 21.9 y
89.0 21.67 z
90.0 20.5 g
90.0 21.4 i
90.0 21.01 r
90.0 20.02 u
90.0 21.93 y
90.0 21.7 z
91.0 20.53 g
91.0 21.43 i
91.0 21.04 r
91.0 20.05 u
91.0 21.96 y
91.0 21.73 z
92.0 20.56 g
92.0 21.46 i
92.0 21.07 r
92.0 20.08 u
92.0 21.99 y
92.0 21.76 z
93.0 20.59 g
93.0 21.49 i
93.0 21.1 r
93.0 20.11 u
93.0 22.02 y
93.0 21.79 z
94.0 20.62 g
94.0 21.52 i
94.0 21.13 r
94.0 20.14 u
94.0 22.05 y
94.0 21.82 z
95.0 20.65 g
95.0 21.55 i
95.0 21.16 r
95.0 20.16 u
95.0 22.07 y
95.0 21.84 z
96.0 20.67 g
96.0 21.58 i
96.0 21.19 r
96.0 20.19 u
96.0 22.1 y
96.0 21.87 z
97.0 20.7 g
97.0 21.61 i
97.0 21.21 r
97.0 20.22 u
97.0 22.13 y
97.0 21.9 z
98.0 20.73 g
98.0 21.63 i
98.0 21.24 r
98.0 20.25 u
98.0 22.16 y
98.0 21.93 z
99.0 20.75 g
99.0 21.66 i
99.0 21.27 r
99.0 20.27 u
99.0 22.19 y
99.0 21.96 z
100.0 20.78 g
100.0 21.69 i
100.0 21.3 r
100.0 20.3 u
100.0 22.21 y
100.0 21.98 z
101.0 20.81 g
101.0 21.71 i
101.0 21.32 r
101.0 20.32 u
101.0 22.24 y
101.0 22.01 z
102.0 20.83 g
102.0 21.74 i
102.0 21.35 r
102.0 20.35 u
102.0 22.27 y
102.0 22.04 z
103.0 20.86 g
103.0 21.77 i
103.0 21.37 r
103.0 20.37 u
103.0 22.29 y
103.0 22.06 z
104.0 20.88 g
104.0 21.79 i
104.0 21.4 r
104.0 20.4 u
104.0 22.32 y
104.0 22.09 z
105.0 20.91 g
105.0 21.82 i
105.0 21.43 r
105.0 20.42 u
105.0 22.35 y
105.0 22.12 z
106.0 20.93 g
106.0 21.84 i
106.0 21.45 r
106.0 20.45 u
106.0 22.37 y
106.0 22.14 z
107.0 20.96 g
107.0 21.87 i
107.0 21.48 r
107.0 20.47 u
107.0 22.4 y
107.0 22.17 z
108.0 20.98 g
108.0 21.89 i
108.0 21.5 r
108.0 20.5 u
108.0 22.42 y
108.0 22.19 z
109.0 21.01 g
109.0 21.92 i
109.0 21.53 r
109.0 20.52 u
109.0 22.45 y
109.0 22.22 z
110.0 21.03 g
110.0 21.94 i
110.0 21.55 r
110.0 20.55 u
110.0 22.47 y
110.0 22.24 z
111.0 21.06 g
111.0 21.97 i
111.0 21.57 r
111.0 20.57 u
111.0 22.5 y
111.0 22.27 z
112.0 21.08 g
112.0 21.99 i
112.0 21.6 r
112.0 20.59 u
112.0 22.52 y
112.0 22.29 z
113.0 21.1 g
113.0 22.02 i
113.0 21.62 r
113.0 20.62 u
113.0 22.54 y
113.0 22.31 z
114.0 21.13 g
114.0 22.04 i
114.0 21.65 r
114.0 20.64 u
114.0 22.57 y
114.0 22.34 z
115.0 21.15 g
115.0 22.06 i
115.0 21.67 r
115.0 20.66 u
115.0 22.59 y
115.0 22.36 z
116.0 21.17 g
116.0 22.09 i
116.0 21.69 r
116.0 20.68 u
116.0 22.62 y
116.0 22.38 z
117.0 21.19 g
117.0 22.11 i
117.0 21.71 r
117.0 20.71 u
117.0 22.64 y
117.0 22.41 z
118.0 21.22 g
118.0 22.13 i
118.0 21.74 r
118.0 20.73 u
118.0 22.66 y
118.0 22.43 z
119.0 21.24 g
119.0 22.15 i
119.0 21.76 r
119.0 20.75 u
119.0 22.68 y
119.0 22.45 z
120.0 21.26 g
120.0 22.18 i
120.0 21.78 r
120.0 20.77 u
120.0 22.71 y
120.0 22.47 z
121.0 21.28 g
121.0 22.2 i
121.0 21.8 r
121.0 20.79 u
121.0 22.73 y
121.0 22.5 z
122.0 21.3 g
122.0 22.22 i
122.0 21.82 r
122.0 20.81 u
122.0 22.75 y
122.0 22.52 z
123.0 21.32 g
123.0 22.24 i
123.0 21.85 r
123.0 20.83 u
123.0 22.77 y
123.0 22.54 z
124.0 21.35 g
124.0 22.26 i
124.0 21.87 r
124.0 20.85 u
124.0 22.79 y
124.0 22.56 z
125.0 21.37 g
125.0 22.28 i
125.0 21.89 r
125.0 20.88 u
125.0 22.81 y
125.0 22.58 z
126.0 21.39 g
126.0 22.31 i
126.0 21.91 r
126.0 20.9 u
126.0 22.84 y
126.0 22.6 z
127.0 21.41 g
127.0 22.33 i
127.0 21.93 r
127.0 20.92 u
127.0 22.86 y
127.0 22.62 z
128.0 21.43 g
128.0 22.35 i
128.0 21.95 r
128.0 20.94 u
128.0 22.88 y
128.0 22.65 z
129.0 21.45 g
129.0 22.37 i
129.0 21.97 r
129.0 20.96 u
129.0 22.9 y
129.0 22.67 z
130.0 21.47 g
130.0 22.39 i
130.0 21.99 r
130.0 20.98 u
130.0 22.92 y
130.0 22.69 z
131.0 21.49 g
131.0 22.41 i
131.0 22.01 r
131.0 20.99 u
131.0 22.94 y
131.0 22.71 z
132.0 21.51 g
132.0 22.43 i
132.0 22.03 r
132.0 21.01 u
132.0 22.96 y
132.0 22.73 z
133.0 21.53 g
133.0 22.45 i
133.0 22.05 r
133.0 21.03 u
133.0 22.98 y
133.0 22.75 z
134.0 21.55 g
134.0 22.47 i
134.0 22.07 r
134.0 21.05 u
134.0 23.0 y
134.0 22.77 z
135.0 21.56 g
135.0 22.49 i
135.0 22.09 r
135.0 21.07 u
135.0 23.02 y
135.0 22.78 z
136.0 21.58 g
136.0 22.5 i
136.0 22.11 r
136.0 21.09 u
136.0 23.04 y
136.0 22.8 z
137.0 21.6 g
137.0 22.52 i
137.0 22.13 r
137.0 21.11 u
137.0 23.05 y
137.0 22.82 z
138.0 21.62 g
138.0 22.54 i
138.0 22.14 r
138.0 21.13 u
138.0 23.07 y
138.0 22.84 z
139.0 21.64 g
139.0 22.56 i
139.0 22.16 r
139.0 21.14 u
139.0 23.09 y
139.0 22.86 z
140.0 21.66 g
140.0 22.58 i
140.0 22.18 r
140.0 21.16 u
140.0 23.11 y
140.0 22.88 z
141.0 21.67 g
141.0 22.6 i
141.0 22.2 r
141.0 21.18 u
141.0 23.13 y
141.0 22.9 z
142.0 21.69 g
142.0 22.61 i
142.0 22.22 r
142.0 21.2 u
142.0 23.15 y
142.0 22.91 z
143.0 21.71 g
143.0 22.63 i
143.0 22.23 r
143.0 21.21 u
143.0 23.16 y
143.0 22.93 z
144.0 21.73 g
144.0 22.65 i
144.0 22.25 r
144.0 21.23 u
144.0 23.18 y
144.0 22.95 z
145.0 21.74 g
145.0 22.67 i
145.0 22.27 r
145.0 21.25 u
145.0 23.2 y
145.0 22.97 z
146.0 21.76 g
146.0 22.68 i
146.0 22.29 r
146.0 21.26 u
146.0 23.22 y
146.0 22.98 z
147.0 21.78 g
147.0 22.7 i
147.0 22.3 r
147.0 21.28 u
147.0 23.23 y
147.0 23.0 z
148.0 21.79 g
148.0 22.72 i
148.0 22.32 r
148.0 21.3 u
148.0 23.25 y
148.0 23.02 z
149.0 21.81 g
149.0 22.74 i
149.0 22.34 r
149.0 21.31 u
149.0 23.27 y
149.0 23.04 z
150.0 21.83 g
150.0 22.75 i
150.0 22.35 r
150.0 21.33 u
150.0 23.28 y
150.0 23.05 z
151.0 21.84 g
151.0 22.77 i
151.0 22.37 r
151.0 21.35 u
151.0 23.3 y
151.0 23.07 z
152.0 21.86 g
152.0 22.78 i
152.0 22.39 r
152.0 21.36 u
152.0 23.32 y
152.0 23.08 z
153.0 21.88 g
153.0 22.8 i
153.0 22.4 r
153.0 21.38 u
153.0 23.33 y
153.0 23.1 z
154.0 21.89 g
154.0 22.82 i
154.0 22.42 r
154.0 21.39 u
154.0 23.35 y
154.0 23.12 z
155.0 21.91 g
155.0 22.83 i
155.0 22.43 r
155.0 21.41 u
155.0 23.37 y
155.0 23.13 z
156.0 21.92 g
156.0 22.85 i
156.0 22.45 r
156.0 21.42 u
156.0 23.38 y
156.0 23.15 z
157.0 21.94 g
157.0 22.86 i
157.0 22.46 r
157.0 21.44 u
157.0 23.4 y
157.0 23.16 z
158.0 21.95 g
158.0 22.88 i
158.0 22.48 r
158.0 21.45 u
158.0 23.41 y
158.0 23.18 z
159.0 21.97 g
159.0 22.89 i
159.0 22.5 r
159.0 21.47 u
159.0 23.43 y
159.0 23.19 z
160.0 21.98 g
160.0 22.91 i
160.0 22.51 r
160.0 21.48 u
160.0 23.44 y
160.0 23.21 z
161.0 22.0 g
161.0 22.92 i
161.0 22.53 r
161.0 21.5 u
161.0 23.46 y
161.0 23.22 z
162.0 22.01 g
162.0 22.94 i
162.0 22.54 r
162.0 21.51 u
162.0 23.47 y
162.0 23.24 z
163.0 22.03 g
163.0 22.95 i
163.0 22.55 r
163.0 21.53 u
163.0 23.49 y
163.0 23.25 z
164.0 22.04 g
164.0 22.97 i
164.0 22.57 r
164.0 21.54 u
164.0 23.5 y
164.0 23.27 z
165.0 22.05 g
165.0 22.98 i
165.0 22.58 r
165.0 21.56 u
165.0 23.52 y
165.0 23.28 z
166.0 22.07 g
166.0 23.0 i
166.0 22.6 r
166.0 21.57 u
166.0 23.53 y
166.0 23.3 z
167.0 22.08 g
167.0 23.01 i
167.0 22.61 r
167.0 21.58 u
167.0 23.54 y
167.0 23.31 z
168.0 22.1 g
168.0 23.02 i
168.0 22.63 r
168.0 21.6 u
168.0 23.56 y
168.0 23.33 z
169.0 22.11 g
169.0 23.04 i
169.0 22.64 r
169.0 21.61 u
169.0 23.57 y
169.0 23.34 z
170.0 22.12 g
170.0 23.05 i
170.0 22.65 r
170.0 21.62 u
170.0 23.59 y
170.0 23.35 z
171.0 22.14 g
171.0 23.07 i
171.0 22.67 r
171.0 21.64 u
171.0 23.6 y
171.0 23.37 z
172.0 22.15 g
172.0 23.08 i
172.0 22.68 r
172.0 21.65 u
172.0 23.61 y
172.0 23.38 z
173.0 22.16 g
173.0 23.09 i
173.0 22.69 r
173.0 21.66 u
173.0 23.63 y
173.0 23.39 z
174.0 22.18 g
174.0 23.11 i
174.0 22.71 r
174.0 21.68 u
174.0 23.64 y
174.0 23.41 z
175.0 22.19 g
175.0 23.12 i
175.0 22.72 r
175.0 21.69 u
175.0 23.65 y
175.0 23.42 z
176.0 22.2 g
176.0 23.13 i
176.0 22.73 r
176.0 21.7 u
176.0 23.67 y
176.0 23.43 z
177.0 22.21 g
177.0 23.14 i
177.0 22.74 r
177.0 21.71 u
177.0 23.68 y
177.0 23.45 z
178.0 22.23 g
178.0 23.16 i
178.0 22.76 r
178.0 21.73 u
178.0 23.69 y
178.0 23.46 z
179.0 22.24 g
179.0 23.17 i
179.0 22.77 r
179.0 21.74 u
179.0 23.7 y
179.0 23.47 z
180.0 22.25 g
180.0 23.18 i
180.0 22.78 r
180.0 21.75 u
180.0 23.72 y
180.0 23.48 z
181.0 22.26 g
181.0 23.19 i
181.0 22.79 r
181.0 21.76 u
181.0 23.73 y
181.0 23.49 z
182.0 22.28 g
182.0 23.21 i
182.0 22.81 r
182.0 21.77 u
182.0 23.74 y
182.0 23.51 z
183.0 22.29 g
183.0 23.22 i
183.0 22.82 r
183.0 21.79 u
183.0 23.75 y
183.0 23.52 z
184.0 22.3 g
184.0 23.23 i
184.0 22.83 r
184.0 21.8 u
184.0 23.76 y
184.0 23.53 z
185.0 22.31 g
185.0 23.24 i
185.0 22.84 r
185.0 21.81 u
185.0 23.78 y
185.0 23.54 z
186.0 22.32 g
186.0 23.25 i
186.0 22.85 r
186.0 21.82 u
186.0 23.79 y
186.0 23.55 z
187.0 22.33 g
187.0 23.27 i
187.0 22.86 r
187.0 21.83 u
187.0 23.8 y
187.0 23.57 z
188.0 22.35 g
188.0 23.28 i
188.0 22.88 r
188.0 21.84 u
188.0 23.81 y
188.0 23.58 z
189.0 22.36 g
189.0 23.29 i
189.0 22.89 r
189.0 21.85 u
189.0 23.82 y
189.0 23.59 z
190.0 22.37 g
190.0 23.3 i
190.0 22.9 r
190.0 21.87 u
190.0 23.83 y
190.0 23.6 z
191.0 22.38 g
191.0 23.31 i
191.0 22.91 r
191.0 21.88 u
191.0 23.85 y
191.0 23.61 z
192.0 22.39 g
192.0 23.32 i
192.0 22.92 r
192.0 21.89 u
192.0 23.86 y
192.0 23.62 z
193.0 22.4 g
193.0 23.33 i
193.0 22.93 r
193.0 21.9 u
193.0 23.87 y
193.0 23.63 z
194.0 22.41 g
194.0 23.34 i
194.0 22.94 r
194.0 21.91 u
194.0 23.88 y
194.0 23.64 z
195.0 22.42 g
195.0 23.35 i
195.0 22.95 r
195.0 21.92 u
195.0 23.89 y
195.0 23.66 z
196.0 22.43 g
196.0 23.36 i
196.0 22.96 r
196.0 21.93 u
196.0 23.9 y
196.0 23.67 z
197.0 22.44 g
197.0 23.37 i
197.0 22.97 r
197.0 21.94 u
197.0 23.91 y
197.0 23.68 z
198.0 22.45 g
198.0 23.39 i
198.0 22.98 r
198.0 21.95 u
198.0 23.92 y
198.0 23.69 z
199.0 22.46 g
199.0 23.4 i
199.0 22.99 r
199.0 21.96 u
199.0 23.93 y
199.0 23.7 z
200.0 22.47 g
200.0 23.41 i
200.0 23.0 r
200.0 21.97 u
200.0 23.94 y
200.0 23.71 z
201.0 22.48 g
201.0 23.42 i
201.0 23.01 r
201.0 21.98 u
201.0 23.95 y
201.0 23.72 z
202.0 22.49 g
202.0 23.43 i
202.0 23.02 r
202.0 21.99 u
202.0 23.96 y
202.0 23.73 z
203.0 22.5 g
203.0 23.44 i
203.0 23.03 r
203.0 22.0 u
203.0 23.97 y
203.0 23.74 z
204.0 22.51 g
204.0 23.45 i
204.0 23.04 r
204.0 22.01 u
204.0 23.98 y
204.0 23.75 z
205.0 22.52 g
205.0 23.46 i
205.0 23.05 r
205.0 22.02 u
205.0 23.99 y
205.0 23.76 z
206.0 22.53 g
206.0 23.47 i
206.0 23.06 r
206.0 22.03 u
206.0 24.0 y
206.0 23.77 z
207.0 22.54 g
207.0 23.47 i
207.0 23.07 r
207.0 22.04 u
207.0 24.01 y
207.0 23.78 z
208.0 22.55 g
208.0 23.48 i
208.0 23.08 r
208.0 22.05 u
208.0 24.02 y
208.0 23.79 z
209.0 22.56 g
209.0 23.49 i
209.0 23.09 r
209.0 22.06 u
209.0 24.03 y
209.0 23.79 z
210.0 22.57 g
210.0 23.5 i
210.0 23.1 r
210.0 22.07 u
210.0 24.04 y
210.0 23.8 z
211.0 22.58 g
211.0 23.51 i
211.0 23.11 r
211.0 22.07 u
211.0 24.05 y
211.0 23.81 z
212.0 22.59 g
212.0 23.52 i
212.0 23.12 r
212.0 22.08 u
212.0 24.06 y
212.0 23.82 z
213.0 22.6 g
213.0 23.53 i
213.0 23.13 r
213.0 22.09 u
213.0 24.07 y
213.0 23.83 z
214.0 22.6 g
214.0 23.54 i
214.0 23.14 r
214.0 22.1 u
