#time magnitude filter
215.0 23.98 i
217.0 23.64 r
223.0 22.83 u
213.0 24.46 y
214.0 24.25 z
221.0 23.23 g
216.0 24.0 i
218.0 23.66 r
224.0 22.85 u
214.0 24.48 y
215.0 24.27 z
222.0 23.25 g
217.0 24.02 i
219.0 23.68 r
225.0 22.87 u
215.0 24.5 y
216.0 24.29 z
223.0 23.27 g
218.0 24.04 i
220.0 23.7 r
226.0 22.89 u
216.0 24.52 y
217.0 24.31 z
224.0 23.29 g
219.0 24.07 i
221.0 23.72 r
227.0 22.91 u
217.0 24.54 y
218.0 24.33 z
225.0 23.31 g
220.0 24.09 i
222.0 23.74 r
228.0 22.93 u
218.0 24.56 y
219.0 24.35 z
226.0 23.33 g
221.0 24.11 i
223.0 23.76 r
229.0 22.94 u
219.0 24.59 y
220.0 24.37 z
227.0 23.35 g
222.0 24.13 i
224.0 23.78 r
230.0 22.96 u
220.0 24.61 y
221.0 24.39 z
228.0 23.37 g
223.0 24.15 i
225.0 23.8 r
231.0 22.98 u
221.0 24.63 y
222.0 24.42 z
229.0 23.39 g
224.0 24.17 i
226.0 23.82 r
232.0 23.0 u
222.0 24.65 y
223.0 24.44 z
230.0 23.41 g
225.0 24.19 i
227.0 23.84 r
233.0 23.02 u
223.0 24.67 y
224.0 24.46 z
231.0 23.43 g
226.0 24.21 i
228.0 23.86 r
234.0 23.04 u
224.0 24.69 y
225.0 24.48 z
232.0 23.45 g
227.0 24.23 i
229.0 23.88 r
235.0 23.06 u
225.0 24.71 y
226.0 24.5 z
233.0 23.47 g
228.0 24.25 i
230.0 23.9 r
236.0 23.08 u
226.0 24.73 y
227.0 24.52 z
234.0 23.49 g
229.0 24.27 i
231.0 23.92 r
237.0 23.1 u
227.0 24.75 y
228.0 24.54 z
235.0 23.5 g
230.0 24.29 i
232.0 23.94 r
238.0 23.11 u
228.0 24.77 y
229.0 24.56 z
236.0 23.52 g
231.0 24.31 i
233.0 23.96 r
239.0 23.13 u
229.0 24.79 y
230.0 24.58 z
237.0 23.54 g
232.0 24.33 i
234.0 23.98 r
240.0 23.15 u
230.0 24.81 y
231.0 24.6 z
238.0 23.56 g
233.0 24.35 i
235.0 24.0 r
241.0 23.17 u
231.0 24.83 y
232.0 24.62 z
239.0 23.58 g
234.0 24.37 i
236.0 24.02 r
242.0 23.19 u
232.0 24.85 y
233.0 24.64 z
240.0 23.6 g
235.0 24.39 i
237.0 24.04 r
243.0 23.21 u
233.0 24.87 y
234.0 24.66 z
241.0 23.62 g
236.0 24.41 i
238.0 24.06 r
244.0 23.23 u
234.0 24.89 y
235.0 24.68 z
242.0 23.64 g
237.0 24.43 i
239.0 24.08 r
245.0 23.24 u
235.0 24.91 y
236.0 24.7 z
243.0 23.66 g
238.0 24.45 i
240.0 24.1 r
246.0 23.26 u
236.0 24.93 y
237.0 24.72 z
244.0 23.68 g
239.0 24.47 i
241.0 24.12 r
247.0 23.28 u
237.0 24.95 y
238.0 24.74 z
245.0 23.69 g
240.0 24.49 i
242.0 24.14 r
248.0 23.3 u
238.0 24.97 y
239.0 24.76 z
246.0 23.71 g
241.0 24.51 i
243.0 24.16 r
249.0 23.32 u
239.0 24.99 y
240.0 24.78 z
247.0 23.73 g
242.0 24.53 i
244.0 24.17 r
250.0 23.33 u
240.0 25.01 y
241.0 24.8 z
248.0 23.75 g
243.0 24.55 i
245.0 24.19 r
251.0 23.35 u
241.0 25.03 y
242.0 24.82 z
249.0 23.77 g
244.0 24.56 i
246.0 24.21 r
252.0 23.37 u
242.0 25.05 y
243.0 24.83 z
250.0 23.79 g
245.0 24.58 i
247.0 24.23 r
253.0 23.39 u
243.0 25.07 y
244.0 24.85 z
251.0 23.8 g
246.0 24.6 i
248.0 24.25 r
254.0 23.4 u
244.0 25.09 y
245.0 24.87 z
252.0 23.82 g
247.0 24.62 i
249.0 24.27 r
255.0 23.42 u
245.0 25.11 y
246.0 24.89 z
253.0 23.84 g
248.0 24.64 i
250.0 24.29 r
256.0 23.44 u
246.0 25.13 y
247.0 24.91 z
254.0 23.86 g
249.0 24.66 i
251.0 24.3 r
257.0 23.46 u
247.0 25.14 y
248.0 24.93 z
255.0 23.88 g
250.0 24.68 i
252.0 24.32 r
258.0 23.47 u
248.0 25.16 y
249.0 24.95 z
256.0 23.89 g
251.0 24.7 i
253.0 24.34 r
259.0 23.49 u
249.0 25.18 y
250.0 24.97 z
257.0 23.91 g
252.0 24.71 i
254.0 24.36 r
260.0 23.51 u
250.0 25.2 y
251.0 24.99 z
258.0 23.93 g
253.0 24.73 i
255.0 24.38 r
261.0 23.52 u
251.0 25.22 y
252.0 25.0 z
259.0 23.95 g
254.0 24.75 i
256.0 24.4 r
262.0 23.54 u
252.0 25.24 y
253.0 25.02 z
260.0 23.96 g
255.0 24.77 i
257.0 24.41 r
263.0 23.56 u
253.0 25.26 y
254.0 25.04 z
261.0 23.98 g
256.0 24.79 i
258.0 24.43 r
264.0 23.58 u
254.0 25.27 y
255.0 25.06 z
262.0 24.0 g
257.0 24.8 i
259.0 24.45 r
265.0 23.59 u
255.0 25.29 y
256.0 25.08 z
263.0 24.02 g
258.0 24.82 i
260.0 24.47 r
266.0 23.61 u
256.0 25.31 y
257.0 25.09 z
264.0 24.03 g
259.0 24.84 i
261.0 24.48 r
267.0 23.63 u
257.0 25.33 y
258.0 25.11 z
265.0 24.05 g
260.0 24.86 i
262.0 24.5 r
268.0 23.64 u
258.0 25.35 y
259.0 25.13 z
266.0 24.07 g
261.0 24.87 i
263.0 24.52 r
269.0 23.66 u
259.0 25.36 y
260.0 25.15 z
267.0 24.08 g
262.0 24.89 i
264.0 24.54 r
270.0 23.68 u
260.0 25.38 y
261.0 25.17 z
268.0 24.1 g
263.0 24.91 i
265.0 24.55 r
271.0 23.69 u
261.0 25.4 y
262.0 25.18 z
269.0 24.12 g
264.0 24.93 i
266.0 24.57 r
272.0 23.71 u
262.0 25.42 y
263.0 25.2 z
270.0 24.13 g
265.0 24.94 i
267.0 24.59 r
273.0 23.72 u
263.0 25.43 y
264.0 25.22 z
271.0 24.15 g
266.0 24.96 i
268.0 24.6 r
274.0 23.74 u
264.0 25.45 y
265.0 25.24 z
272.0 24.17 g
267.0 24.98 i
269.0 24.62 r
275.0 23.76 u
265.0 25.47 y
266.0 25.25 z
273.0 24.18 g
268.0 25.0 i
270.0 24.64 r
276.0 23.77 u
266.0 25.49 y
267.0 25.27 z
274.0 24.2 g
269.0 25.01 i
271.0 24.66 r
277.0 23.79 u
267.0 25.5 y
268.0 25.29 z
275.0 24.22 g
270.0 25.03 i
272.0 24.67 r
278.0 23.8 u
268.0 25.52 y
269.0 25.3 z
276.0 24.23 g
271.0 25.05 i
273.0 24.69 r
279.0 23.82 u
269.0 25.54 y
270.0 25.32 z
277.0 24.25 g
272.0 25.06 i
274.0 24.71 r
280.0 23.84 u
270.0 25.55 y
271.0 25.34 z
278.0 24.27 g
273.0 25.08 i
275.0 24.72 r
281.0 23.85 u
271.0 25.57 y
272.0 25.35 z
279.0 24.28 g
274.0 25.1 i
276.0 24.74 r
282.0 23.87 u
272.0 25.59 y
273.0 25.37 z
280.0 24.3 g
275.0 25.11 i
277.0 24.75 r
283.0 23.88 u
273.0 25.61 y
274.0 25.39 z
281.0 24.31 g
276.0 25.13 i
278.0 24.77 r
284.0 23.9 u
274.0 25.62 y
275.0 25.4 z
282.0 24.33 g
277.0 25.15 i
279.0 24.79 r
285.0 23.91 u
275.0 25.64 y
276.0 25.42 z
283.0 24.34 g
278.0 25.16 i
280.0 24.8 r
286.0 23.93 u
276.0 25.66 y
277.0 25.44 z
284.0 24.36 g
279.0 25.18 i
281.0 24.82 r
287.0 23.94 u
277.0 25.67 y
278.0 25.45 z
285.0 24.38 g
280.0 25.19 i
282.0 24.83 r
288.0 23.96 u
278.0 25.69 y
279.0 25.47 z
286.0 24.39 g
281.0 25.21 i
283.0 24.85 r
289.0 23.97 u
279.0 25.7 y
280.0 25.49 z
287.0 24.41 g
282.0 25.23 i
284.0 24.87 r
290.0 23.99 u
280.0 25.72 y
281.0 25.5 z
288.0 24.42 g
283.0 25.24 i
285.0 24.88 r
291.0 24.0 u
281.0 25.74 y
282.0 25.52 z
289.0 24.44 g
284.0 25.26 i
286.0 24.9 r
292.0 24.02 u
282.0 25.75 y
283.0 25.53 z
290.0 24.45 g
285.0 25.27 i
287.0 24.91 r
293.0 24.03 u
283.0 25.77 y
284.0 25.55 z
291.0 24.47 g
286.0 25.29 i
288.0 24.93 r
294.0 24.05 u
284.0 25.78 y
285.0 25.57 z
292.0 24.48 g
287.0 25.31 i
289.0 24.95 r
295.0 24.06 u
285.0 25.8 y
286.0 25.58 z
293.0 24.5 g
288.0 25.32 i
290.0 24.96 r
296.0 24.08 u
286.0 25.82 y
287.0 25.6 z
294.0 24.51 g
289.0 25.34 i
291.0 24.98 r
297.0 24.09 u
287.0 25.83 y
288.0 25.61 z
295.0 24.53 g
290.0 25.35 i
292.0 24.99 r
298.0 24.11 u
288.0 25.85 y
289.0 25.63 z
296.0 24.54 g
291.0 25.37 i
293.0 25.01 r
299.0 24.12 u
289.0 25.86 y
290.0 25.64 z
297.0 24.56 g
292.0 25.38 i
294.0 25.02 r
300.0 24.14 u
290.0 25.88 y
291.0 25.66 z
298.0 24.57 g
293.0 25.4 i
295.0 25.04 r
301.0 24.15 u
291.0 25.89 y
292.0 25.68 z
299.0 24.59 g
294.0 25.41 i
296.0 25.05 r
302.0 24.17 u
292.0 25.91 y
293.0 25.69 z
300.0 24.6 g
295.0 25.43 i
297.0 25.07 r
303.0 24.18 u
293.0 25.92 y
294.0 25.71 z
301.0 24.62 g
296.0 25.44 i
298.0 25.08 r
304.0 24.19 u
294.0 25.94 y
295.0 25.72 z
302.0 24.63 g
297.0 25.46 i
299.0 25.1 r
305.0 24.21 u
295.0 25.95 y
296.0 25.74 z
303.0 24.65 g
298.0 25.47 i
300.0 25.11 r
306.0 24.22 u
296.0 25.97 y
297.0 25.75 z
304.0 24.66 g
299.0 25.49 i
301.0 25.13 r
307.0 24.24 u
297.0 25.98 y
298.0 25.77 z
305.0 24.68 g
300.0 25.5 i
302.0 25.14 r
308.0 24.25 u
298.0 26.0 y
299.0 25.78 z
306.0 24.69 g
301.0 25.52 i
303.0 25.15 r
309.0 24.27 u
299.0 26.01 y
300.0 25.8 z
307.0 24.7 g
302.0 25.53 i
304.0 25.17 r
310.0 24.28 u
300.0 26.03 y
301.0 25.81 z
308.0 24.72 g
303.0 25.55 i
305.0 25.18 r
311.0 24.29 u
301.0 26.04 y
302.0 25.83 z
309.0 24.73 g
304.0 25.56 i
306.0 25.2 r
312.0 24.31 u
302.0 26.06 y
303.0 25.84 z
310.0 24.75 g
305.0 25.58 i
307.0 25.21 r
313.0 24.32 u
303.0 26.07 y
304.0 25.85 z
311.0 24.76 g
306.0 25.59 i
308.0 25.23 r
314.0 24.33 u
304.0 26.09 y
305.0 25.87 z
312.0 24.77 g
307.0 25.61 i
309.0 25.24 r
315.0 24.35 u
305.0 26.1 y
306.0 25.88 z
313.0 24.79 g
308.0 25.62 i
310.0 25.25 r
316.0 24.36 u
306.0 26.12 y
307.0 25.9 z
314.0 24.8 g
309.0 25.63 i
311.0 25.27 r
317.0 24.37 u
307.0 26.13 y
308.0 25.91 z
315.0 24.82 g
310.0 25.65 i
312.0 25.28 r
318.0 24.39 u
308.0 26.15 y
309.0 25.93 z
316.0 24.83 g
311.0 25.66 i
313.0 25.3 r
319.0 24.4 u
309.0 26.16 y
310.0 25.94 z
317.0 24.84 g
312.0 25.68 i
314.0 25.31 r
320.0 24.41 u
310.0 26.17 y
311.0 25.95 z
318.0 24.86 g
313.0 25.69 i
315.0 25.32 r
321.0 24.43 u
311.0 26.19 y
312.0 25.97 z
319.0 24.87 g
314.0 25.7 i
316.0 25.34 r
322.0 24.44 u
312.0 26.2 y
313.0 25.98 z
320.0 24.88 g
315.0 25.72 i
317.0 25.35 r
323.0 24.45 u
313.0 26.22 y
314.0 26.0 z
321.0 24.9 g
316.0 25.73 i
318.0 25.37 r
324.0 24.47 u
314.0 26.23 y
315.0 26.01 z
322.0 24.91 g
317.0 25.75 i
319.0 25.38 r
325.0 24.48 u
315.0 26.24 y
316.0 26.02 z
323.0 24.92 g
318.0 25.76 i
320.0 25.39 r
326.0 24.49 u
316.0 26.26 y
317.0 26.04 z
324.0 24.94 g
319.0 25.77 i
321.0 25.41 r
327.0 24.51 u
317.0 26.27 y
318.0 26.05 z
325.0 24.95 g
320.0 25.79 i
322.0 25.42 r
328.0 24.52 u
318.0 26.29 y
319.0 26.07 z
326.0 24.96 g
321.0 25.8 i
323.0 25.43 r
329.0 24.53 u
319.0 26.3 y
320.0 26.08 z
327.0 24.98 g
322.0 25.81 i
324.0 25.45 r
330.0 24.55 u
320.0 26.31 y
321.0 26.09 z
328.0 24.99 g
323.0 25.83 i
325.0 25.46 r
331.0 24.56 u
321.0 26.33 y
322.0 26.11 z
329.0 25.0 g
324.0 25.84 i
326.0 25.47 r
332.0 24.57 u
322.0 26.34 y
323.0 26.12 z
330.0 25.02 g
325.0 25.85 i
327.0 25.49 r
333.0 24.58 u
323.0 26.35 y
324.0 26.13 z
331.0 25.03 g
326.0 25.87 i
328.0 25.5 r
334.0 24.6 u
324.0 26.37 y
325.0 26.15 z
332.0 25.04 g
327.0 25.88 i
329.0 25.51 r
335.0 24.61 u
325.0 26.38 y
326.0 26.16 z
333.0 25.05 g
328.0 25.89 i
330.0 25.53 r
336.0 24.62 u
326.0 26.39 y
327.0 26.17 z
334.0 25.07 g
329.0 25.91 i
331.0 25.54 r
337.0 24.63 u
327.0 26.41 y
328.0 26.19 z
335.0 25.08 g
330.0 25.92 i
332.0 25.55 r
338.0 24.65 u
328.0 26.42 y
329.0 26.2 z
336.0 25.09 g
331.0 25.93 i
333.0 25.56 r
339.0 24.66 u
329.0 26.43 y
330.0 26.21 z
337.0 25.1 g
332.0 25.95 i
334.0 25.58 r
340.0 24.67 u
330.0 26.45 y
331.0 26.23 z
338.0 25.12 g
333.0 25.96 i
335.0 25.59 r
341.0 24.68 u
331.0 26.46 y
332.0 26.24 z
339.0 25.13 g
334.0 25.97 i
336.0 25.6 r
342.0 24.7 u
332.0 26.47 y
333.0 26.25 z
340.0 25.14 g
335.0 25.98 i
337.0 25.62 r
343.0 24.71 u
333.0 26.48 y
334.0 26.26 z
341.0 25.15 g
336.0 26.0 i
338.0 25.63 r
344.0 24.72 u
334.0 26.5 y
335.0 26.28 z
342.0 25.17 g
337.0 26.01 i
339.0 25.64 r
345.0 24.73 u
335.0 26.51 y
336.0 26.29 z
343.0 25.18 g
338.0 26.02 i
340.0 25.65 r
346.0 24.74 u
336.0 26.52 y
337.0 26.3 z
344.0 25.19 g
339.0 26.03 i
341.0 25.67 r
347.0 24.76 u
337.0 26.54 y
338.0 26.32 z
345.0 25.2 g
340.0 26.05 i
342.0 25.68 r
348.0 24.77 u
338.0 26.55 y
339.0 26.33 z
346.0 25.22 g
341.0 26.06 i
343.0 25.69 r
349.0 24.78 u
339.0 26.56 y
340.0 26.34 z
347.0 25.23 g
342.0 26.07 i
344.0 25.7 r
350.0 24.79 u
340.0 26.57 y
341.0 26.35 z
348.0 25.24 g
343.0 26.08 i
345.0 25.72 r
351.0 24.8 u
341.0 26.59 y
342.0 26.37 z
349.0 25.25 g
344.0 26.1 i
346.0 25.73 r
352.0 24.82 u
342.0 26.6 y
343.0 26.38 z
350.0 25.26 g
345.0 26.11 i
347.0 25.74 r
353.0 24.83 u
343.0 26.61 y
344.0 26.39 z
351.0 25.28 g
346.0 26.12 i
348.0 25.75 r
354.0 24.84 u
344.0 26.62 y
345.0 26.4 z
352.0 25.29 g
347.0 26.13 i
349.0 25.76 r
355.0 24.85 u
345.0 26.64 y
346.0 26.41 z
353.0 25.3 g
348.0 26.15 i
350.0 25.78 r
356.0 24.86 u
346.0 26.65 y
347.0 26.43 z
354.0 25.31 g
349.0 26.16 i
351.0 25.79 r
357.0 24.87 u
347.0 26.66 y
348.0 26.44 z
355.0 25.32 g
350.0 26.17 i
352.0 25.8 r
358.0 24.88 u
348.0 26.67 y
349.0 26.45 z
356.0 25.34 g
351.0 26.18 i
353.0 25.81 r
359.0 24.9 u
349.0 26.68 y
350.0 26.46 z
357.0 25.35 g
352.0 26.19 i
354.0 25.82 r
360.0 24.91 u
350.0 26.7 y
351.0 26.48 z
358.0 25.36 g
353.0 26.21 i
355.0 25.84 r
361.0 24.92 u
351.0 26.71 y
352.0 26.49 z
359.0 25.37 g
354.0 26.22 i
356.0 25.85 r
362.0 24.93 u
352.0 26.72 y
353.0 26.5 z
360.0 25.38 g
355.0 26.23 i
357.0 25.86 r
363.0 24.94 u
353.0 26.73 y
354.0 26.51 z
361.0 25.39 g
356.0 26.24 i
358.0 25.87 r
364.0 24.95 u
354.0 26.74 y
355.0 26.52 z
362.0 25.4 g
357.0 26.25 i
359.0 25.88 r
365.0 24.96 u
355.0 26.76 y
356.0 26.54 z
363.0 25.42 g
358.0 26.27 i
360.0 25.89 r
366.0 24.98 u
356.0 26.77 y
357.0 26.55 z
364.0 25.43 g
359.0 26.28 i
361.0 25.91 r
367.0 24.99 u
357.0 26.78 y
358.0 26.56 z
365.0 25.44 g
360.0 26.29 i
362.0 25.92 r
368.0 25.0 u
358.0 26.79 y
359.0 26.57 z
366.0 25.45 g
361.0 26.3 i
363.0 25.93 r
369.0 25.01 u
359.0 26.8 y
360.0 26.58 z
367.0 25.46 g
362.0 26.31 i
364.0 25.94 r
370.0 25.02 u
360.0 26.82 y
361.0 26.59 z
368.0 25.47 g
363.0 26.32 i
365.0 25.95 r
371.0 25.03 u
361.0 26.83 y
362.0 26.61 z
369.0 25.48 g
364.0 26.33 i
366.0 25.96 r
372.0 25.04 u
362.0 26.84 y
363.0 26.62 z
370.0 25.5 g
365.0 26.35 i
367.0 25.97 r
373.0 25.05 u
363.0 26.85 y
364.0 26.63 z
371.0 25.51 g
366.0 26.36 i
368.0 25.99 r
374.0 25.06 u
364.0 26.86 y
365.0 26.64 z
372.0 25.52 g
367.0 26.37 i
369.0 26.0 r
375.0 25.07 u
365.0 26.87 y
366.0 26.65 z
373.0 25.53 g
368.0 26.38 i
370.0 26.01 r
376.0 25.09 u
366.0 26.88 y
367.0 26.66 z
374.0 25.54 g
369.0 26.39 i
371.0 26.02 r
377.0 25.1 u
367.0 26.9 y
368.0 26.67 z
375.0 25.55 g
370.0 26.4 i
372.0 26.03 r
378.0 25.11 u
368.0 26.91 y
369.0 26.68 z
376.0 25.56 g
371.0 26.41 i
373.0 26.04 r
379.0 25.12 u
369.0 26.92 y
370.0 26.7 z
377.0 25.57 g
372.0 26.42 i
374.0 26.05 r
380.0 25.13 u
370.0 26.93 y
371.0 26.71 z
378.0 25.58 g
373.0 26.44 i
375.0 26.06 r
381.0 25.14 u
371.0 26.94 y
372.0 26.72 z
379.0 25.59 g
374.0 26.45 i
376.0 26.07 r
382.0 25.15 u
372.0 26.95 y
373.0 26.73 z
380.0 25.6 g
375.0 26.46 i
377.0 26.09 r
383.0 25.16 u
373.0 26.96 y
374.0 26.74 z
381.0 25.62 g
376.0 26.47 i
378.0 26.1 r
384.0 25.17 u
374.0 26.97 y
375.0 26.75 z
382.0 25.63 g
377.0 26.48 i
379.0 26.11 r
385.0 25.18 u
375.0 26.98 y
376.0 26.76 z
383.0 25.64 g
378.0 26.49 i
380.0 26.12 r
386.0 25.19 u
376.0 27.0 y
377.0 26.77 z
384.0 25.65 g
379.0 26.5 i
381.0 26.13 r
387.0 25.2 u
377.0 27.01 y
378.0 26.78 z
385.0 25.66 g
380.0 26.51 i
382.0 26.14 r
388.0 25.21 u
378.0 27.02 y
379.0 26.8 z
386.0 25.67 g
381.0 26.52 i
383.0 26.15 r
389.0 25.22 u
379.0 27.03 y
380.0 26.81 z
387.0 25.68 g
382.0 26.53 i
384.0 26.16 r
390.0 25.23 u
380.0 27.04 y
381.0 26.82 z
388.0 25.69 g
383.0 26.54 i
385.0 26.17 r
391.0 25.24 u
381.0 27.05 y
382.0 26.83 z
389.0 25.7 g
384.0 26.55 i
386.0 26.18 r
392.0 25.25 u
382.0 27.06 y
383.0 26.84 z
390.0 25.71 g
385.0 26.57 i
387.0 26.19 r
393.0 25.26 u
383.0 27.07 y
384.0 26.85 z
391.0 25.72 g
386.0 26.58 i
388.0 26.2 r
394.0 25.27 u
384.0 27.08 y
385.0 26.86 z
392.0 25.73 g
387.0 26.59 i
389.0 26.21 r
395.0 25.28 u
385.0 27.09 y
386.0 26.87 z
393.0 25.74 g
388.0 26.6 i
390.0 26.22 r
396.0 25.29 u
386.0 27.1 y
387.0 26.88 z
394.0 25.75 g
389.0 26.61 i
391.0 26.23 r
397.0 25.3 u
387.0 27.11 y
388.0 26.89 z
395.0 25.76 g
390.0 26.62 i
392.0 26.24 r
398.0 25.31 u
388.0 27.12 y
389.0 26.9 z
396.0 25.77 g
391.0 26.63 i
393.0 26.25 r
399.0 25.32 u
389.0 27.13 y
390.0 26.91 z
397.0 25.78 g
392.0 26.64 i
394.0 26.26 r
400.0 25.33 u
390.0 27.15 y
391.0 26.92 z
398.0 25.79 g
393.0 26.65 i
395.0 26.28 r
401.0 25.34 u
391.0 27.16 y
392.0 26.93 z
399.0 25.8 g
394.0 26.66 i
396.0 26.29 r
402.0 25.35 u
392.0 27.17 y
393.0 26.94 z
400.0 25.81 g
395.0 26.67 i
397.0 26.3 r
403.0 25.36 u
393.0 27.18 y
394.0 26.95 z
401.0 25.82 g
396.0 26.68 i
398.0 26.31 r
404.0 25.37 u
394.0 27.19 y
395.0 26.96 z
402.0 25.83 g
397.0 26.69 i
399.0 26.32 r
405.0 25.38 u
395.0 27.2 y
396.0 26.97 z
403.0 25.84 g
398.0 26.7 i
400.0 26.33 r
406.0 25.39 u
396.0 27.21 y
397.0 26.98 z
404.0 25.85 g
399.0 26.71 i
401.0 26.34 r
407.0 25.4 u
397.0 27.22 y
398.0 26.99 z
405.0 25.86 g
400.0 26.72 i
402.0 26.35 r
408.0 25.41 u
398.0 27.23 y
399.0 27.0 z
406.0 25.87 g
401.0 26.73 i
403.0 26.36 r
409.0 25.42 u
399.0 27.24 y
400.0 27.01 z
407.0 25.88 g
402.0 26.74 i
404.0 26.37 r
410.0 25.43 u
400.0 27.25 y
401.0 27.02 z
408.0 25.89 g
403.0 26.75 i
405.0 26.38 r
411.0 25.44 u
401.0 27.26 y
402.0 27.03 z
409.0 25.9 g
404.0 26.76 i
406.0 26.38 r
412.0 25.45 u
402.0 27.27 y
403.0 27.04 z
410.0 25.91 g
405.0 26.77 i
407.0 26.39 r
413.0 25.46 u
403.0 27.28 y
404.0 27.05 z
411.0 25.92 g
406.0 26.78 i
408.0 26.4 r
414.0 25.47 u
404.0 27.29 y
405.0 27.06 z
412.0 25.93 g
407.0 26.79 i
409.0 26.41 r
415.0 25.48 u
405.0 27.3 y
406.0 27.07 z
413.0 25.94 g
408.0 26.8 i
410.0 26.42 r
416.0 25.49 u
406.0 27.31 y
407.0 27.08 z
414.0 25.95 g
409.0 26.81 i
411.0 26.43 r
417.0 25.5 u
407.0 27.32 y
408.0 27.09 z
415.0 25.96 g
410.0 26.82 i
412.0 26.44 r
418.0 25.51 u
408.0 27.33 y
409.0 27.1 z
416.0 25.97 g
411.0 26.83 i
413.0 26.45 r
419.0 25.52 u
409.0 27.34 y
410.0 27.11 z
417.0 25.98 g
412.0 26.84 i
414.0 26.46 r
420.0 25.53 u
410.0 27.35 y
411.0 27.12 z
418.0 25.99 g
413.0 26.85 i
415.0 26.47 r
421.0 25.53 u
411.0 27.36 y
412.0 27.13 z
419.0 25.99 g
414.0 26.86 i
416.0 26.48 r
422.0 25.54 u
412.0 27.36 y
413.0 27.14 z
420.0 26.0 g
415.0 26.87 i
417.0 26.49 r
423.0 25.55 u
413.0 27.37 y
414.0 27.15 z
421.0 26.01 g
416.0 26.88 i
418.0 26.5 r
424.0 25.56 u
414.0 27.38 y
415.0 27.16 z
422.0 26.02 g
417.0 26.89 i
419.0 26.51 r
425.0 25.57 u
415.0 27.39 y
416.0 27.17 z
423.0 26.03 g
418.0 26.89 i
420.0 26.52 r
426.0 25.58 u
416.0 27.4 y
417.0 27.18 z
424.0 26.04 g
419.0 26.9 i
421.0 26.53 r
427.0 25.59 u
417.0 27.41 y
418.0 27.19 z
425.0 26.05 g
420.0 26.91 i
422.0 26.54 r
428.0 25.6 u
418.0 27.42 y
419.0 27.2 z
426.0 26.06 g
421.0 26.92 i
423.0 26.55 r
429.0 25.61 u
419.0 27.43 y
420.0 27.21 z
427.0 26.07 g
422.0 26.93 i
424.0 26.56 r
430.0 25.62 u
420.0 27.44 y
421.0 27.22 z
428.0 26.08 g
423.0 26.94 i
425.0 26.56 r
431.0 25.63 u
421.0 27.45 y
422.0 27.23 z
429.0 26.09 g
424.0 26.95 i
426.0 26.57 r
432.0 25.63 u
422.0 27.46 y
423.0 27.24 z
430.0 26.1 g
425.0 26.96 i
427.0 26.58 r
433.0 25.64 u
423.0 27.47 y
424.0 27.24 z
431.0 26.1 g
426.0 26.97 i
428.0 26.59 r
434.0 25.65 u
424.0 27.48 y
425.0 27.25 z
432.0 26.11 g
427.0 26.98 i
429.0 26.6 r
435.0 25.66 u
425.0 27.49 y
426.0 27.26 z
433.0 26.12 g
428.0 26.99 i
430.0 26.61 r
436.0 25.67 u
426.0 27.5 y
427.0 27.27 z
434.0 26.13 g
429.0 27.0 i
431.0 26.62 r
437.0 25.68 u
427.0 27.5 y
428.0 27.28 z
435.0 26.14 g
430.0 27.0 i
432.0 26.63 r
438.0 25.69 u
428.0 27.51 y
429.0 27.29 z
436.0 26.15 g
431.0 27.01 i
433.0 26.64 r
439.0 25.7 u
429.0 27.52 y
430.0 27.3 z
437.0 26.16 g
432.0 27.02 i
434.0 26.65 r
440.0 25.7 u
430.0 27.53 y
431.0 27.31 z
438.0 26.17 g
433.0 27.03 i
435.0 26.65 r
441.0 25.71 u
431.0 27.54 y
432.0 27.32 z
439.0 26.18 g
434.0 27.04 i
436.0 26.66 r
442.0 25.72 u
432.0 27.55 y
433.0 27.33 z
440.0 26.18 g
435.0 27.05 i
437.0 26.67 r
443.0 25.73 u
433.0 27.56 y
434.0 27.33 z
441.0 26.19 g
436.0 27.06 i
438.0 26.68 r
444.0 25.74 u
434.0 27.57 y
435.0 27.34 z
442.0 26.2 g
437.0 27.07 i
439.0 26.69 r
445.0 25.75 u
435.0 27.58 y
436.0 27.35 z
443.0 26.21 g
438.0 27.08 i
440.0 26.7 r
446.0 25.76 u
436.0 27.59 y
437.0 27.36 z
444.0 26.22 g
439.0 27.08 i
441.0 26.71 r
447.0 25.76 u
437.0 27.59 y
438.0 27.37 z
445.0 26.23 g
440.0 27.09 i
442.0 26.72 r
448.0 25.77 u
438.0 27.6 y
439.0 27.38 z
446.0 26.24 g
441.0 27.1 i
443.0 26.72 r
449.0 25.78 u
439.0 27.61 y
440.0 27.39 z
447.0 26.24 g
442.0 27.11 i
444.0 26.73 r
450.0 25.79 u
440.0 27.62 y
441.0 27.4 z
448.0 26.25 g
443.0 27.12 i
445.0 26.74 r
451.0 25.8 u
441.0 27.63 y
442.0 27.4 z
449.0 26.26 g
444.0 27.13 i
446.0 26.75 r
452.0 25.81 u
442.0 27.64 y
443.0 27.41 z
450.0 26.27 g
445.0 27.14 i
447.0 26.76 r
453.0 25.81 u
443.0 27.65 y
444.0 27.42 z
451.0 26.28 g
446.0 27.15 i
448.0 26.77 r
454.0 25.82 u
444.0 27.66 y
445.0 27.43 z
452.0 26.29 g
447.0 27.15 i
449.0 26.78 r
455.0 25.83 u
445.0 27.66 y
446.0 27.44 z
453.0 26.29 g
448.0 27.16 i
