#time magnitude filter
79.0 23.09 i
80.0 22.87 r
82.0 22.6 u
78.0 23.43 y
79.0 23.27 z
82.0 22.69 g
80.0 23.1 i
81.0 22.89 r
83.0 22.61 u
79.0 23.45 y
80.0 23.29 z
83.0 22.7 g
81.0 23.12 i
82.0 22.9 r
84.0 22.62 u
80.0 23.46 y
81.0 23.3 z
84.0 22.72 g
82.0 23.13 i
83.0 22.92 r
85.0 22.64 u
81.0 23.48 y
82.0 23.32 z
85.0 22.73 g
83.0 23.15 i
84.0 22.93 r
86.0 22.65 u
82.0 23.5 y
83.0 23.33 z
86.0 22.75 g
84.0 23.16 i
85.0 22.95 r
87.0 22.66 u
83.0 23.51 y
84.0 23.35 z
87.0 22.76 g
85.0 23.18 i
86.0 22.96 r
88.0 22.68 u
84.0 23.53 y
85.0 23.36 z
88.0 22.77 g
86.0 23.19 i
87.0 22.98 r
89.0 22.69 u
85.0 23.54 y
86.0 23.38 z
89.0 22.79 g
87.0 23.21 i
88.0 22.99 r
90.0 22.7 u
86.0 23.56 y
87.0 23.39 z
90.0 22.8 g
88.0 23.22 i
89.0 23.0 r
91.0 22.72 u
87.0 23.57 y
88.0 23.41 z
91.0 22.82 g
89.0 23.24 i
90.0 23.02 r
92.0 22.73 u
88.0 23.59 y
89.0 23.42 z
92.0 22.83 g
90.0 23.25 i
91.0 23.03 r
93.0 22.74 u
89.0 23.6 y
90.0 23.44 z
93.0 22.84 g
91.0 23.26 i
92.0 23.05 r
94.0 22.76 u
90.0 23.62 y
91.0 23.45 z
94.0 22.86 g
92.0 23.28 i
93.0 23.06 r
95.0 22.77 u
91.0 23.63 y
92.0 23.47 z
95.0 22.87 g
93.0 23.29 i
94.0 23.08 r
96.0 22.78 u
92.0 23.65 y
93.0 23.48 z
96.0 22.89 g
94.0 23.31 i
95.0 23.09 r
97.0 22.8 u
93.0 23.66 y
94.0 23.5 z
97.0 22.9 g
95.0 23.32 i
96.0 23.11 r
98.0 22.81 u
94.0 23.68 y
95.0 23.51 z
98.0 22.91 g
96.0 23.34 i
97.0 23.12 r
99.0 22.82 u
95.0 23.69 y
96.0 23.53 z
99.0 22.93 g
97.0 23.35 i
98.0 23.13 r
100.0 22.83 u
96.0 23.71 y
97.0 23.54 z
100.0 22.94 g
98.0 23.37 i
99.0 23.15 r
101.0 22.85 u
97.0 23.72 y
98.0 23.56 z
101.0 22.95 g
99.0 23.38 i
100.0 23.16 r
102.0 22.86 u
98.0 23.73 y
99.0 23.57 z
102.0 22.97 g
100.0 23.4 i
101.0 23.18 r
103.0 22.87 u
99.0 23.75 y
100.0 23.59 z
103.0 22.98 g
101.0 23.41 i
102.0 23.19 r
104.0 22.89 u
100.0 23.76 y
101.0 23.6 z
104.0 22.99 g
102.0 23.42 i
103.0 23.2 r
105.0 22.9 u
101.0 23.78 y
102.0 23.62 z
105.0 23.01 g
103.0 23.44 i
104.0 23.22 r
106.0 22.91 u
102.0 23.79 y
103.0 23.63 z
106.0 23.02 g
104.0 23.45 i
105.0 23.23 r
107.0 22.92 u
103.0 23.81 y
104.0 23.64 z
107.0 23.03 g
105.0 23.47 i
106.0 23.25 r
108.0 22.94 u
104.0 23.82 y
105.0 23.66 z
108.0 23.05 g
106.0 23.48 i
107.0 23.26 r
109.0 22.95 u
105.0 23.84 y
106.0 23.67 z
109.0 23.06 g
107.0 23.5 i
108.0 23.27 r
110.0 22.96 u
106.0 23.85 y
107.0 23.69 z
110.0 23.07 g
108.0 23.51 i
109.0 23.29 r
111.0 22.97 u
107.0 23.87 y
108.0 23.7 z
111.0 23.09 g
109.0 23.52 i
110.0 23.3 r
112.0 22.99 u
108.0 23.88 y
109.0 23.72 z
112.0 23.1 g
110.0 23.54 i
111.0 23.31 r
113.0 23.0 u
109.0 23.89 y
110.0 23.73 z
113.0 23.11 g
111.0 23.55 i
112.0 23.33 r
114.0 23.01 u
110.0 23.91 y
111.0 23.74 z
114.0 23.13 g
112.0 23.57 i
113.0 23.34 r
115.0 23.02 u
111.0 23.92 y
112.0 23.76 z
115.0 23.14 g
113.0 23.58 i
114.0 23.36 r
116.0 23.04 u
112.0 23.94 y
113.0 23.77 z
116.0 23.15 g
114.0 23.59 i
115.0 23.37 r
117.0 23.05 u
113.0 23.95 y
114.0 23.79 z
117.0 23.17 g
115.0 23.61 i
116.0 23.38 r
118.0 23.06 u
114.0 23.97 y
115.0 23.8 z
118.0 23.18 g
116.0 23.62 i
117.0 23.4 r
119.0 23.07 u
115.0 23.98 y
116.0 23.81 z
119.0 23.19 g
117.0 23.63 i
118.0 23.41 r
120.0 23.08 u
116.0 23.99 y
117.0 23.83 z
120.0 23.2 g
118.0 23.65 i
119.0 23.42 r
121.0 23.1 u
117.0 24.01 y
118.0 23.84 z
121.0 23.22 g
119.0 23.66 i
120.0 23.44 r
122.0 23.11 u
118.0 24.02 y
119.0 23.86 z
122.0 23.23 g
120.0 23.68 i
121.0 23.45 r
123.0 23.12 u
119.0 24.04 y
120.0 23.87 z
123.0 23.24 g
121.0 23.69 i
122.0 23.46 r
124.0 23.13 u
120.0 24.05 y
121.0 23.88 z
124.0 23.25 g
122.0 23.7 i
123.0 23.48 r
125.0 23.14 u
121.0 24.06 y
122.0 23.9 z
125.0 23.27 g
123.0 23.72 i
124.0 23.49 r
126.0 23.16 u
122.0 24.08 y
123.0 23.91 z
126.0 23.28 g
124.0 23.73 i
125.0 23.5 r
127.0 23.17 u
123.0 24.09 y
124.0 23.92 z
127.0 23.29 g
125.0 23.74 i
126.0 23.51 r
128.0 23.18 u
124.0 24.1 y
125.0 23.94 z
128.0 23.3 g
126.0 23.76 i
127.0 23.53 r
129.0 23.19 u
125.0 24.12 y
126.0 23.95 z
129.0 23.32 g
127.0 23.77 i
128.0 23.54 r
130.0 23.2 u
126.0 24.13 y
127.0 23.96 z
130.0 23.33 g
128.0 23.78 i
129.0 23.55 r
131.0 23.21 u
127.0 24.14 y
128.0 23.98 z
131.0 23.34 g
129.0 23.79 i
130.0 23.57 r
132.0 23.23 u
128.0 24.16 y
129.0 23.99 z
132.0 23.35 g
130.0 23.81 i
131.0 23.58 r
133.0 23.24 u
129.0 24.17 y
130.0 24.0 z
133.0 23.37 g
131.0 23.82 i
132.0 23.59 r
134.0 23.25 u
130.0 24.18 y
131.0 24.02 z
134.0 23.38 g
