#time magnitude filter
25.0 19.64 u
24.0 20.81 y
24.0 20.65 z
25.0 19.91 g
25.0 20.46 i
25.0 20.2 r
26.0 19.67 u
25.0 20.84 y
25.0 20.67 z
26.0 19.93 g
26.0 20.49 i
26.0 20.23 r
27.0 19.69 u
26.0 20.87 y
26.0 20.7 z
27.0 19.96 g
27.0 20.51 i
27.0 20.25 r
28.0 19.72 u
27.0 20.9 y
27.0 20.73 z
28.0 19.98 g
28.0 20.54 i
28.0 20.28 r
29.0 19.74 u
28.0 20.92 y
28.0 20.76 z
29.0 20.01 g
29.0 20.57 i
29.0 20.31 r
30.0 19.77 u
29.0 20.95 y
29.0 20.79 z
30.0 20.03 g
30.0 20.6 i
30.0 20.33 r
31.0 19.79 u
30.0 20.98 y
30.0 20.81 z
31.0 20.06 g
31.0 20.62 i
31.0 20.36 r
32.0 19.81 u
31.0 21.01 y
31.0 20.84 z
32.0 20.09 g
32.0 20.65 i
32.0 20.39 r
33.0 19.84 u
32.0 21.04 y
32.0 20.87 z
33.0 20.11 g
33.0 20.68 i
33.0 20.42 r
34.0 19.86 u
33.0 21.07 y
33.0 20.9 z
34.0 20.14 g
34.0 20.71 i
34.0 20.44 r
35.0 19.89 u
34.0 21.09 y
34.0 20.93 z
35.0 20.17 g
35.0 20.74 i
35.0 20.47 r
36.0 19.91 u
35.0 21.12 y
35.0 20.95 z
36.0 20.19 g
36.0 20.76 i
36.0 20.5 r
37.0 19.94 u
36.0 21.15 y
36.0 20.98 z
37.0 20.22 g
37.0 20.79 i
37.0 20.53 r
38.0 19.96 u
37.0 21.18 y
37.0 21.01 z
38.0 20.25 g
38.0 20.82 i
38.0 20.55 r
39.0 19.99 u
38.0 21.21 y
38.0 21.04 z
39.0 20.27 g
39.0 20.85 i
39.0 20.58 r
40.0 20.02 u
39.0 21.24 y
39.0 21.07 z
40.0 20.3 g
40.0 20.88 i
40.0 20.61 r
41.0 20.04 u
40.0 21.27 y
40.0 21.1 z
41.0 20.33 g
41.0 20.91 i
41.0 20.64 r
42.0 20.07 u
41.0 21.3 y
41.0 21.13 z
42.0 20.35 g
42.0 20.94 i
42.0 20.67 r
43.0 20.09 u
42.0 21.33 y
42.0 21.16 z
43.0 20.38 g
43.0 20.97 i
43.0 20.7 r
44.0 20.12 u
43.0 21.36 y
43.0 21.19 z
44.0 20.41 g
44.0 20.99 i
44.0 20.72 r
45.0 20.14 u
44.0 21.39 y
44.0 21.22 z
45.0 20.44 g
45.0 21.02 i
45.0 20.75 r
46.0 20.17 u
45.0 21.42 y
45.0 21.25 z
46.0 20.46 g
46.0 21.05 i
46.0 20.78 r
47.0 20.2 u
46.0 21.45 y
46.0 21.28 z
47.0 20.49 g
47.0 21.08 i
47.0 20.81 r
48.0 20.22 u
47.0 21.48 y
47.0 21.31 z
48.0 20.52 g
48.0 21.11 i
48.0 20.84 r
49.0 20.25 u
48.0 21.51 y
48.0 21.34 z
49.0 20.55 g
49.0 21.14 i
49.0 20.87 r
50.0 20.28 u
49.0 21.54 y
49.0 21.37 z
50.0 20.57 g
50.0 21.17 i
50.0 20.9 r
51.0 20.3 u
50.0 21.57 y
50.0 21.4 z
51.0 20.6 g
51.0 21.2 i
51.0 20.93 r
52.0 20.33 u
51.0 21.6 y
51.0 21.43 z
52.0 20.63 g
52.0 21.23 i
52.0 20.95 r
53.0 20.36 u
52.0 21.63 y
52.0 21.46 z
53.0 20.66 g
53.0 21.26 i
53.0 20.98 r
54.0 20.38 u
53.0 21.66 y
53.0 21.49 z
54.0 20.69 g
54.0 21.29 i
54.0 21.01 r
55.0 20.41 u
54.0 21.69 y
54.0 21.52 z
55.0 20.72 g
55.0 21.32 i
55.0 21.04 r
56.0 20.44 u
55.0 21.72 y
55.0 21.55 z
56.0 20.74 g
56.0 21.35 i
56.0 21.07 r
57.0 20.46 u
56.0 21.75 y
56.0 21.58 z
57.0 20.77 g
57.0 21.38 i
57.0 21.1 r
58.0 20.49 u
57.0 21.78 y
57.0 21.61 z
58.0 20.8 g
58.0 21.41 i
58.0 21.13 r
59.0 20.52 u
58.0 21.81 y
58.0 21.64 z
59.0 20.83 g
59.0 21.44 i
59.0 21.16 r
60.0 20.54 u
59.0 21.84 y
59.0 21.67 z
60.0 20.86 g
60.0 21.47 i
60.0 21.19 r
61.0 20.57 u
60.0 21.87 y
60.0 21.7 z
61.0 20.89 g
61.0 21.5 i
61.0 21.22 r
62.0 20.6 u
61.0 21.9 y
61.0 21.73 z
62.0 20.91 g
62.0 21.53 i
62.0 21.25 r
63.0 20.63 u
62.0 21.93 y
62.0 21.76 z
63.0 20.94 g
63.0 21.56 i
63.0 21.28 r
64.0 20.65 u
63.0 21.96 y
63.0 21.79 z
64.0 20.97 g
64.0 21.59 i
64.0 21.31 r
65.0 20.68 u
64.0 21.99 y
64.0 21.82 z
65.0 21.0 g
65.0 21.62 i
65.0 21.34 r
66.0 20.71 u
65.0 22.03 y
65.0 21.85 z
66.0 21.03 g
66.0 21.65 i
66.0 21.37 r
67.0 20.73 u
66.0 22.06 y
66.0 21.88 z
67.0 21.06 g
67.0 21.68 i
67.0 21.4 r
68.0 20.76 u
67.0 22.09 y
67.0 21.91 z
68.0 21.09 g
68.0 21.71 i
68.0 21.43 r
69.0 20.79 u
68.0 22.12 y
68.0 21.94 z
69.0 21.11 g
69.0 21.74 i
69.0 21.46 r
70.0 20.82 u
69.0 22.15 y
69.0 21.97 z
70.0 21.14 g
70.0 21.77 i
70.0 21.48 r
71.0 20.84 u
70.0 22.18 y
70.0 22.0 z
71.0 21.17 g
71.0 21.8 i
71.0 21.51 r
72.0 20.87 u
71.0 22.21 y
71.0 22.03 z
72.0 21.2 g
72.0 21.83 i
72.0 21.54 r
73.0 20.9 u
72.0 22.24 y
72.0 22.06 z
73.0 21.23 g
73.0 21.86 i
73.0 21.57 r
74.0 20.93 u
73.0 22.27 y
73.0 22.09 z
74.0 21.26 g
74.0 21.89 i
74.0 21.6 r
75.0 20.95 u
74.0 22.3 y
74.0 22.12 z
75.0 21.29 g
75.0 21.92 i
75.0 21.63 r
76.0 20.98 u
75.0 22.33 y
75.0 22.15 z
76.0 21.31 g
76.0 21.95 i
76.0 21.66 r
77.0 21.01 u
76.0 22.36 y
76.0 22.18 z
77.0 21.34 g
77.0 21.98 i
77.0 21.69 r
78.0 21.04 u
77.0 22.39 y
77.0 22.21 z
78.0 21.37 g
78.0 22.01 i
78.0 21.72 r
79.0 21.06 u
78.0 22.42 y
78.0 22.24 z
79.0 21.4 g
79.0 22.04 i
79.0 21.75 r
80.0 21.09 u
79.0 22.45 y
79.0 22.27 z
80.0 21.43 g
80.0 22.07 i
80.0 21.78 r
81.0 21.12 u
80.0 22.48 y
80.0 22.3 z
81.0 21.46 g
81.0 22.1 i
81.0 21.81 r
82.0 21.15 u
81.0 22.51 y
81.0 22.33 z
82.0 21.48 g
82.0 22.13 i
82.0 21.84 r
83.0 21.17 u
82.0 22.54 y
82.0 22.36 z
83.0 21.51 g
83.0 22.16 i
83.0 21.87 r
84.0 21.2 u
83.0 22.57 y
83.0 22.39 z
84.0 21.54 g
84.0 22.19 i
84.0 21.9 r
85.0 21.23 u
84.0 22.6 y
84.0 22.42 z
85.0 21.57 g
85.0 22.22 i
85.0 21.93 r
86.0 21.25 u
85.0 22.63 y
85.0 22.45 z
86.0 21.6 g
86.0 22.25 i
86.0 21.95 r
87.0 21.28 u
86.0 22.66 y
86.0 22.48 z
87.0 21.63 g
87.0 22.28 i
87.0 21.98 r
88.0 21.31 u
87.0 22.69 y
87.0 22.51 z
88.0 21.65 g
88.0 22.31 i
88.0 22.01 r
89.0 21.34 u
88.0 22.72 y
88.0 22.54 z
89.0 21.68 g
89.0 22.34 i
89.0 22.04 r
90.0 21.36 u
89.0 22.75 y
89.0 22.57 z
90.0 21.71 g
90.0 22.37 i
90.0 22.07 r
91.0 21.39 u
90.0 22.78 y
90.0 22.6 z
91.0 21.74 g
91.0 22.4 i
91.0 22.1 r
92.0 21.42 u
91.0 22.81 y
91.0 22.63 z
92.0 21.77 g
92.0 22.42 i
92.0 22.13 r
93.0 21.45 u
92.0 22.84 y
92.0 22.66 z
93.0 21.8 g
93.0 22.45 i
93.0 22.16 r
94.0 21.47 u
93.0 22.87 y
93.0 22.69 z
94.0 21.82 g
94.0 22.48 i
94.0 22.19 r
95.0 21.5 u
94.0 22.9 y
94.0 22.72 z
95.0 21.85 g
95.0 22.51 i
95.0 22.22 r
96.0 21.53 u
95.0 22.93 y
95.0 22.75 z
96.0 21.88 g
96.0 22.54 i
96.0 22.24 r
97.0 21.55 u
96.0 22.96 y
96.0 22.78 z
97.0 21.91 g
97.0 22.57 i
97.0 22.27 r
98.0 21.58 u
97.0 22.99 y
97.0 22.81 z
98.0 21.94 g
98.0 22.6 i
98.0 22.3 r
99.0 21.61 u
98.0 23.02 y
98.0 22.84 z
99.0 21.96 g
99.0 22.63 i
99.0 22.33 r
100.0 21.63 u
99.0 23.05 y
99.0 22.87 z
100.0 21.99 g
100.0 22.66 i
100.0 22.36 r
101.0 21.66 u
100.0 23.08 y
100.0 22.9 z
101.0 22.02 g
101.0 22.69 i
101.0 22.39 r
102.0 21.69 u
101.0 23.11 y
101.0 22.93 z
102.0 22.05 g
102.0 22.71 i
102.0 22.41 r
103.0 21.71 u
102.0 23.14 y
102.0 22.95 z
103.0 22.07 g
103.0 22.74 i
103.0 22.44 r
104.0 21.74 u
103.0 23.17 y
103.0 22.98 z
104.0 22.1 g
104.0 22.77 i
104.0 22.47 r
105.0 21.77 u
104.0 23.2 y
104.0 23.01 z
105.0 22.13 g
