#time magnitude filter
58.0 18.67 r
64.0 18.76 u
55.0 19.07 y
56.0 18.94 z
62.0 18.65 g
58.0 18.82 i
59.0 18.69 r
65.0 18.77 u
56.0 19.09 y
57.0 18.96 z
63.0 18.66 g
59.0 18.84 i
60.0 18.71 r
66.0 18.79 u
57.0 19.11 y
58.0 18.98 z
64.0 18.68 g
60.0 18.86 i
61.0 18.73 r
67.0 18.8 u
58.0 19.13 y
59.0 19.0 z
65.0 18.69 g
61.0 18.87 i
62.0 18.74 r
68.0 18.81 u
59.0 19.15 y
60.0 19.02 z
66.0 18.71 g
62.0 18.89 i
63.0 18.76 r
69.0 18.83 u
60.0 19.17 y
61.0 19.03 z
67.0 18.72 g
63.0 18.91 i
64.0 18.78 r
70.0 18.84 u
61.0 19.18 y
62.0 19.05 z
68.0 18.74 g
64.0 18.93 i
65.0 18.79 r
71.0 18.85 u
62.0 19.2 y
63.0 19.07 z
69.0 18.75 g
65.0 18.95 i
66.0 18.81 r
72.0 18.86 u
63.0 19.22 y
64.0 19.09 z
70.0 18.77 g
66.0 18.97 i
67.0 18.83 r
73.0 18.88 u
64.0 19.24 y
65.0 19.11 z
71.0 18.78 g
67.0 18.98 i
68.0 18.85 r
74.0 18.89 u
65.0 19.26 y
66.0 19.13 z
72.0 18.8 g
68.0 19.0 i
69.0 18.86 r
75.0 18.9 u
66.0 19.28 y
67.0 19.15 z
73.0 18.81 g
69.0 19.02 i
70.0 18.88 r
76.0 18.91 u
67.0 19.3 y
68.0 19.17 z
74.0 18.83 g
70.0 19.04 i
71.0 18.9 r
77.0 18.93 u
68.0 19.32 y
69.0 19.19 z
75.0 18.85 g
71.0 19.06 i
72.0 18.92 r
78.0 18.94 u
69.0 19.34 y
70.0 19.21 z
76.0 18.86 g
72.0 19.08 i
73.0 18.93 r
79.0 18.95 u
70.0 19.36 y
71.0 19.23 z
77.0 18.88 g
73.0 19.1 i
74.0 18.95 r
80.0 18.96 u
71.0 19.38 y
72.0 19.25 z
78.0 18.89 g
74.0 19.12 i
75.0 18.97 r
81.0 18.98 u
72.0 19.4 y
73.0 19.26 z
79.0 18.91 g
75.0 19.13 i
76.0 18.99 r
82.0 18.99 u
73.0 19.42 y
