#time magnitude filter
9.0 19.77 y
14.0 19.68 z
39.0 19.73 g
22.0 19.61 i
32.0 19.58 r
41.0 20.12 u
10.0 19.77 y
15.0 19.68 z
40.0 19.75 g
23.0 19.61 i
33.0 19.6 r
42.0 20.15 u
11.0 19.78 y
16.0 19.69 z
41.0 19.77 g
24.0 19.62 i
34.0 19.61 r
43.0 20.19 u
12.0 19.78 y
17.0 19.69 z
42.0 19.79 g
25.0 19.63 i
35.0 19.62 r
44.0 20.22 u
13.0 19.78 y
18.0 19.7 z
43.0 19.82 g
26.0 19.64 i
36.0 19.64 r
45.0 20.26 u
14.0 19.78 y
19.0 19.7 z
44.0 19.84 g
27.0 19.65 i
37.0 19.65 r
46.0 20.29 u
15.0 19.79 y
20.0 19.71 z
45.0 19.86 g
28.0 19.65 i
38.0 19.66 r
47.0 20.32 u
16.0 19.79 y
21.0 19.71 z
46.0 19.88 g
29.0 19.66 i
39.0 19.68 r
48.0 20.36 u
17.0 19.8 y
22.0 19.72 z
47.0 19.9 g
30.0 19.67 i
40.0 19.69 r
49.0 20.39 u
18.0 19.8 y
23.0 19.73 z
48.0 19.93 g
31.0 19.68 i
41.0 19.7 r
50.0 20.42 u
19.0 19.8 y
24.0 19.73 z
49.0 19.95 g
32.0 19.69 i
42.0 19.72 r
51.0 20.46 u
20.0 19.81 y
25.0 19.74 z
50.0 19.97 g
33.0 19.7 i
43.0 19.73 r
52.0 20.49 u
21.0 19.81 y
26.0 19.74 z
51.0 19.99 g
34.0 19.71 i
44.0 19.74 r
53.0 20.53 u
22.0 19.82 y
27.0 19.75 z
52.0 20.01 g
35.0 19.72 i
45.0 19.76 r
54.0 20.56 u
23.0 19.82 y
28.0 19.76 z
53.0 20.04 g
36.0 19.73 i
46.0 19.77 r
55.0 20.59 u
24.0 19.83 y
29.0 19.76 z
54.0 20.06 g
37.0 19.74 i
47.0 19.79 r
56.0 20.63 u
25.0 19.83 y
30.0 19.77 z
55.0 20.08 g
38.0 19.75 i
48.0 19.8 r
57.0 20.66 u
26.0 19.84 y
31.0 19.78 z
56.0 20.1 g
39.0 19.75 i
49.0 19.82 r
58.0 20.69 u
27.0 19.84 y
32.0 19.78 z
57.0 20.13 g
40.0 19.76 i
50.0 19.83 r
59.0 20.73 u
28.0 19.85 y
33.0 19.79 z
58.0 20.15 g
41.0 19.77 i
51.0 19.85 r
60.0 20.76 u
29.0 19.85 y
34.0 19.8 z
59.0 20.17 g
42.0 19.78 i
52.0 19.86 r
61.0 20.79 u
30.0 19.86 y
35.0 19.81 z
60.0 20.2 g
43.0 19.79 i
53.0 19.88 r
62.0 20.83 u
31.0 19.86 y
36.0 19.81 z
61.0 20.22 g
44.0 19.81 i
54.0 19.89 r
63.0 20.86 u
32.0 19.87 y
37.0 19.82 z
62.0 20.24 g
45.0 19.82 i
55.0 19.9 r
64.0 20.9 u
33.0 19.87 y
38.0 19.83 z
63.0 20.26 g
46.0 19.83 i
56.0 19.92 r
65.0 20.93 u
34.0 19.88 y
39.0 19.84 z
64.0 20.29 g
47.0 19.84 i
57.0 19.93 r
66.0 20.96 u
35.0 19.89 y
40.0 19.84 z
65.0 20.31 g
48.0 19.85 i
58.0 19.95 r
67.0 21.0 u
36.0 19.89 y
41.0 19.85 z
66.0 20.33 g
49.0 19.86 i
59.0 19.96 r
68.0 21.03 u
37.0 19.9 y
42.0 19.86 z
67.0 20.35 g
50.0 19.87 i
60.0 19.98 r
69.0 21.06 u
38.0 19.9 y
43.0 19.87 z
68.0 20.38 g
51.0 19.88 i
61.0 20.0 r
70.0 21.1 u
39.0 19.91 y
44.0 19.88 z
69.0 20.4 g
52.0 19.89 i
62.0 20.01 r
71.0 21.13 u
40.0 19.92 y
45.0 19.88 z
70.0 20.42 g
53.0 19.9 i
63.0 20.03 r
72.0 21.16 u
41.0 19.92 y
46.0 19.89 z
71.0 20.44 g
54.0 19.91 i
64.0 20.04 r
73.0 21.19 u
42.0 19.93 y
47.0 19.9 z
72.0 20.47 g
55.0 19.92 i
65.0 20.06 r
74.0 21.23 u
43.0 19.94 y
48.0 19.91 z
73.0 20.49 g
56.0 19.93 i
66.0 20.07 r
75.0 21.26 u
44.0 19.94 y
49.0 19.92 z
74.0 20.51 g
57.0 19.94 i
67.0 20.09 r
76.0 21.29 u
45.0 19.95 y
50.0 19.92 z
75.0 20.54 g
58.0 19.96 i
68.0 20.1 r
77.0 21.33 u
46.0 19.96 y
51.0 19.93 z
76.0 20.56 g
59.0 19.97 i
69.0 20.12 r
78.0 21.36 u
47.0 19.96 y
52.0 19.94 z
77.0 20.58 g
60.0 19.98 i
70.0 20.13 r
79.0 21.39 u
48.0 19.97 y
53.0 19.95 z
78.0 20.6 g
61.0 19.99 i
71.0 20.15 r
80.0 21.42 u
49.0 19.98 y
54.0 19.96 z
79.0 20.63 g
62.0 20.0 i
72.0 20.16 r
81.0 21.46 u
50.0 19.99 y
55.0 19.97 z
80.0 20.65 g
63.0 20.01 i
73.0 20.18 r
82.0 21.49 u
51.0 19.99 y
56.0 19.98 z
81.0 20.67 g
64.0 20.02 i
74.0 20.19 r
83.0 21.52 u
52.0 20.0 y
57.0 19.99 z
82.0 20.69 g
